DataZone,income_rate,employment_rate,crime_rate,overcrowded_rate,nocentralheating_rate,Health_PC1,Health_PC2,Education_PC1,Education_PC2,Education_PC3,Access_PC1,Access_PC2
S01008512,-1.2614364183107345,-1.1559598001103584,-0.4657594568675785,-1.3762780406268293,-0.7803955691199587,2.7740404314467404,0.6086531482100229,2.838840368495626,-0.5393600711716405,0.46012991910002404,-0.019440630298409124,0.7117688186014032
S01008513,-1.1407642475751265,-1.1559598001103584,-0.6921471518717014,-1.1171445083696385,-0.327353429835175,2.0441843463459226,0.9105400002097926,2.095446975360422,-0.6124086238160626,1.6455519535437546,-0.37585255760418235,0.27696113833947167
S01008514,-0.8994199061039105,-0.6696108598200246,-0.3598684382366178,-1.246711274498234,-0.327353429835175,1.206468252996766,0.43421701440154636,1.5943842833777115,-0.9962527348697262,0.0841919387294523,-0.7909801468604108,0.28651585922742423
S01008515,-1.0200920768395185,-1.1559598001103584,-0.4255938980765245,-0.8580109761124478,0.1256887094496087,3.065489730328194,0.5723842219869362,2.6464476834012265,-0.16821321776122292,-0.21135615776642325,0.47306892756711316,0.005368733383919146
S01008516,-0.6580755646326946,-0.34537823295980213,-0.619118863160694,1.4741908142022688,3.7500258237278783,1.364394506123033,0.10376891071562601,0.8008851898299528,0.8109370807707164,-0.15887436979114244,0.18894048704335165,-0.03286702990058897
S01008517,-0.8994199061039105,-0.993843486680247,-0.6994499807428022,0.1785231529163151,0.1256887094496087,2.3403038469974184,-0.009781403499284993,1.0646309921405106,-0.41883883496284463,-1.4501834653544772,2.211599540883092,-0.7604146065115663
S01008518,-1.1407642475751265,-1.1559598001103584,-0.6957985663072518,-0.5988774438552571,0.1256887094496087,2.2582698466496405,0.04292392104422816,2.6115967236325557,-0.8096569487385742,0.6456583201829867,1.2199739133149414,-0.2752129219095899
S01008519,-1.1407642475751265,-0.993843486680247,-0.7067528096139029,-0.9875777422410432,0.1256887094496087,2.7691574353820823,0.5679277151700203,3.2264630126914633,-0.8706904304779098,0.7582576649017998,0.1068272096349637,0.06020607108378773
S01008520,-1.1407642475751265,-0.993843486680247,-0.49497077235198145,-1.246711274498234,-0.7803955691199587,2.688657900160369,-0.2693421554633955,3.6053196329817525,-1.606493114228563,1.2713915605839032,-0.6945415318504166,0.36149005445079013
S01008521,-1.0200920768395185,-1.1559598001103584,-0.7396155395338562,-1.246711274498234,-0.7803955691199587,2.9704897284521516,-1.0011917237805492,2.879758270394753,-0.4774184028816571,0.23755219215103152,-1.0639182221592105,-0.3403127532133722
S01008522,-1.1407642475751265,-1.1559598001103584,-0.746918368404957,-1.3762780406268293,-0.7803955691199587,2.431291324297407,-1.5849564754992829,3.327163625363952,-0.838416713212201,0.5559658940744029,-2.3051507846546158,-0.07051068062966193
S01008524,1.5140235086082496,1.27578490134131,0.23531211475809238,1.0854905158164827,1.031772988019176,-3.408917772053011,-2.353110144977784,-1.7762823375992252,-0.06293605415389361,0.5622424177455008,-1.7581645346042287,-1.0636775002496428
S01008525,1.2726791671370334,0.9515522744810877,0.6990417480729892,0.04895638678771973,0.1256887094496087,-1.015343238689154,0.40949944476500155,-0.30957165874902487,0.030932859414795354,0.7899895922340686,-0.3234024180130679,-1.8965755100926343
S01008526,0.18662963051656148,-0.021145606099579675,1.4402788784897143,-0.08061037934087564,0.5787308487343924,0.08755720693133295,0.6246716665468901,-0.785741591356978,-0.7532323870377103,-0.622742357732122,1.125746819284698,-1.5787018202227414
S01008527,-0.5374033938970866,-0.5074945463899133,-0.4548052135609274,0.30808991904491045,0.1256887094496087,1.4712086431580707,0.349179451624763,-0.10627801397113094,0.23758959137639502,0.06349742507039105,0.6062437196346631,-2.5525430367504196
S01008528,-0.29605905242587055,-0.34537823295980213,-0.5168792589652836,-0.08061037934087564,0.1256887094496087,1.7664827177047204,0.7779743500441354,0.550744893254422,0.5488297035893148,-0.0396427337292641,-0.609529863781996,-1.9959225816884734
S01008529,-0.17538688169026254,0.14097070733053155,-0.3014458072678119,-0.08061037934087564,1.4848151273039596,0.45464259052732,-1.0889159224976008,-0.5264709417765275,-0.5283736286509936,-0.6871871968573187,-0.14964384329378777,-1.4519900376786261
S01008530,2.3587287037575053,2.410599095352089,1.2467539134055445,1.215057281945078,1.031772988019176,-3.8494168929054884,-0.30606443379729426,-1.4141353705957183,0.26031549913287655,0.045556945139597266,0.40345443924696855,-2.040762258604317
S01008531,0.7899904841946015,1.113668587911199,0.21340362814479016,0.4376566851735058,0.5787308487343924,-1.4617164834978071,0.6303661633284561,-1.5424247638962012,-0.17976110010340565,-0.31084800248472405,-0.6728769151081516,-1.5132186651219794
S01008532,0.9106626549302095,0.14097070733053155,0.25356918693584424,-0.46931067772666174,0.5787308487343924,-0.1349648654445426,-2.2189119388529113,-0.886765446214363,0.11823962342142566,-0.2921712456884736,-0.018700859144941677,-2.4369733401864897
S01008534,-1.0200920768395185,-0.993843486680247,-0.46210804243202813,-0.9875777422410432,-0.7803955691199587,1.7991245586181601,-1.0773829301541527,1.8362549772188692,-0.23816233512836177,0.24891609383157565,-2.2915611691146616,-0.17218249180945613
S01008535,-1.1407642475751265,-0.993843486680247,-0.7432669539694066,-1.246711274498234,-0.7803955691199587,2.1214005408650722,0.6163574625567616,2.6410885323645426,-0.14006446924223628,-0.3082628942337057,-1.5352339567579667,-0.8918017084438119
S01008536,-1.0200920768395185,-0.993843486680247,-0.4000339970276719,-1.3762780406268293,-0.327353429835175,1.6830448482368723,-0.5190248806890676,2.6195116407013184,-0.18727376663766288,-0.16988825186283024,-0.4527527155441657,-1.4791309192441253
S01008537,-1.2614364183107345,-0.993843486680247,-0.9367919190535762,-1.246711274498234,-0.327353429835175,2.439379553880301,-1.7688522390202677,3.2758243436067067,-0.6267326391239861,0.05499259945723731,-1.8493827936112888,-0.6023081173691062
S01008538,-1.1407642475751265,-1.1559598001103584,-0.6629358363872985,-1.3762780406268293,0.1256887094496087,2.0676246333263166,-1.334729132883125,2.5371319107154218,-0.32768687262621576,0.33775441769848086,-0.8261072190256359,-0.7055030043067924
S01008539,-1.0200920768395185,-0.993843486680247,-0.03489255347263495,-1.246711274498234,0.1256887094496087,2.495723092926423,0.7311031083956004,2.458765899042788,-0.4459778853930157,-0.057786320911720694,-1.2549938344089913,-0.2645139147866838
S01008540,-1.1407642475751265,-0.993843486680247,-0.2795373206545097,-1.3762780406268293,-0.327353429835175,2.4999039784379127,0.26846614122883455,2.4132356288306815,-1.3019146659351766,1.3340870533260183,-0.2772960201568198,-0.18453375189189467
S01008541,-1.0200920768395185,-0.993843486680247,-0.7432669539694066,-1.1171445083696385,-0.327353429835175,2.4938462390193403,0.6245964776587148,1.924262047260661,-0.08954805812112558,-0.22746457065653006,-2.252432823758991,0.39169831002192707
S01008542,-1.1407642475751265,-1.1559598001103584,-0.5753018899340896,-0.9875777422410432,-0.327353429835175,2.668720688533582,0.19996012381620779,1.5795171312809884,-0.21321592167398393,-0.27054817346757903,-2.354433889799382,0.07520664317460204
S01008543,-1.0200920768395185,-1.1559598001103584,-0.757872611711608,-1.246711274498234,-0.327353429835175,2.45284023386956,-1.402857349776661,2.035730244365673,-0.8339190521796563,-0.16302886322276905,-3.8713702208880334,0.3343711283346387
S01008544,-1.0200920768395185,-1.1559598001103584,-0.7688268550182592,-1.1171445083696385,0.1256887094496087,3.0943398723899174,-0.23885117236529416,2.1415009519506656,-0.5340554306608482,-0.20482504528969014,-5.888192532328556,0.5179406165085487
S01008546,-1.1407642475751265,-0.993843486680247,-0.7761296838893599,-1.246711274498234,-0.7803955691199587,2.480710396464151,0.695035720460806,2.5422516059289335,-0.21120721488031763,0.036213068322323246,-2.49054532301891,0.09449163863903305
S01008547,-0.7787477353683026,-0.8317271732501358,-0.7031013951783525,-0.7284442099838525,-0.327353429835175,1.3277598771065793,-0.21265912754532218,-0.3448957593575105,-0.5410024920090347,0.7145592833478299,-2.9606189279439614,1.170063299985333
S01008548,-0.41673122316147854,-0.8317271732501358,-0.717707052920554,-0.46931067772666174,-0.327353429835175,1.5215246756824783,0.2971489512211173,0.4875498567475172,0.9348619824055323,-0.14741813181770647,-1.9602912137044428,0.866672285085728
S01008549,-0.5374033938970866,-0.5074945463899133,-0.3489141949299667,0.04895638678771973,0.1256887094496087,0.4842897236774864,-0.031957046467143146,-0.4078824655801049,0.48425882525739206,-0.1895890944584662,0.5371842352942047,0.2842831320113027
S01008551,-0.6580755646326946,-0.5074945463899133,-0.29414297839671116,-0.08061037934087564,0.1256887094496087,1.1357852778970021,0.185492543750597,-0.9809240454419503,-1.6769744587376194,-0.38082088361445166,-0.9466008213684809,-0.2810976697464189
S01008552,-0.8994199061039105,-0.8317271732501358,-0.5460905744496867,-0.8580109761124478,-0.327353429835175,1.3699642627101445,0.8268878675488116,0.8470579186526834,0.2404969974270759,0.3811166013176876,-1.4733599922048366,-0.3611416516122796
S01008553,0.3073018012521695,0.14097070733053155,0.231660700322542,0.1785231529163151,-0.327353429835175,0.8928536808807225,0.9410827301721846,-0.7002833864935095,-0.18511818121183737,0.27609306324919336,1.3212608506461458,-1.065223767635246
S01008554,1.7553678500794656,1.4379012147714214,0.01257583418951985,1.862891112588055,-0.327353429835175,-2.4080853331594083,-0.8347849329510334,-2.849087551689601,-0.48457842093276393,0.5394890074660987,-0.22365193446201612,-0.40594603571504234
S01008555,1.6346956793438576,1.6000175282015325,0.8085841811395004,1.4741908142022688,0.1256887094496087,-2.7796245431348017,0.21913079613166833,-1.5299169185139185,1.1608349573680141,0.29007925517335864,0.7198107714133729,-1.369506785614881
S01008556,1.2726791671370334,0.9515522744810877,0.10386119507827908,0.9559237496878873,0.1256887094496087,-1.6627594301973934,-0.7829093085985684,-1.370127737852481,-0.25656336174952654,-0.3552125284577898,0.714567365199193,-0.5670214607055378
S01008557,1.1520069964014255,1.113668587911199,1.6082439425250312,0.4376566851735058,0.5787308487343924,-2.7882673481064444,-0.14550464956312567,-2.4648016423102646,-0.03628977513500817,0.5485581669480033,0.8421953817514376,-0.2432729112193837
S01008558,1.2726791671370334,1.113668587911199,0.7611157934773455,0.9559237496878873,1.031772988019176,-2.322173238226793,0.35530594999519843,-1.8914597826530313,0.8204710223563552,0.9400548169764855,0.5807388129142141,-0.7587339259042394
S01008559,0.06595745978095346,0.30308702076064276,-0.2174632752501534,1.215057281945078,0.5787308487343924,-0.3763365655298193,1.01140865486726,-2.3027696793677515,-0.35117930831314403,0.3118576024804181,0.3905020006011178,0.4439962557711376
S01008560,0.9106626549302095,0.7894359610509765,0.26087201580694497,0.8263569835592919,0.1256887094496087,-1.2730511733704173,0.09791219656736692,-1.3366779321519484,0.23456071795109412,0.7687428960593431,0.5828782472915222,0.6590334327372795
S01008561,-0.17538688169026254,-0.34537823295980213,0.31199181790465014,1.0854905158164827,0.1256887094496087,-1.698682905726715,0.05591133432379654,-0.9024525796090098,0.3353298495586009,-0.05263071448970113,0.3145770150609599,1.0203757673391014
S01008562,2.2380565330218976,2.2484827819219775,-0.17729771645909934,0.8263569835592919,-0.327353429835175,-5.528967268421385,-2.079318656397495,-1.4953776479053238,0.001851685454294592,-0.03381175476237922,0.6366527690055908,0.6968349777455989
S01008563,1.0313348256658175,1.27578490134131,0.7647672079128959,0.8263569835592919,0.1256887094496087,-2.499213241798426,-0.36625755346774336,-2.267012559596608,-0.8677420822548352,-0.00725106312567884,2.361991149147327,0.14984256930156414
S01008564,0.4279739719877775,0.30308702076064276,-0.757872611711608,-0.08061037934087564,0.5787308487343924,-2.7822026715456367,-2.249391986525891,-0.19555589105661594,1.1194657947482047,0.2671302738613982,2.4833415231740927,-0.28730965527150254
S01008565,1.6346956793438576,1.4379012147714214,1.0349718761436233,0.5672234513021012,-0.327353429835175,-2.6262642915947456,0.2644069196492425,-2.3643265192097367,-1.2615080833527053,-0.51288858757827,2.3382773351457153,0.0295365690860856
S01008566,0.9106626549302095,0.9515522744810877,1.7981174931736503,1.4741908142022688,-0.327353429835175,-2.147877947652743,-0.6616635410337754,-2.17292313318407,-0.8417330394894094,-0.24654142582693994,0.7489771069957374,-0.19664621459371526
S01008567,0.7899904841946015,0.6273196476208652,0.1257696816915813,0.9559237496878873,-0.7803955691199587,-1.8102724402926738,0.7706977762447668,-0.43338719391032654,0.3886254442688122,-0.00535855216540207,0.7348243098097423,-0.8365660202832665
S01008568,-0.41673122316147854,-0.5074945463899133,0.301037574597999,-0.210177145469471,0.1256887094496087,0.9098919652954748,0.46115642995890593,-0.23180091861240051,0.12243819069257102,-0.3428199279860742,-0.39837700777719176,0.1222668504626951
S01008569,3.324106069642369,4.518111169943535,2.4115551183461124,1.862891112588055,0.1256887094496087,-6.855059338199646,-1.3975324668128783,-3.4725696480572887,0.5754570523125764,1.167668997216288,0.16203075830080765,-0.1148105796683327
S01008570,1.7553678500794656,1.6000175282015325,0.5456823417798737,1.862891112588055,0.1256887094496087,-3.5122696082373674,1.519590569119831,-2.085599146799182,0.4203274690526505,0.4638781056933756,1.3047134258581585,-0.5963606952427202
S01008571,0.6693183134589935,0.30308702076064276,3.3207573127981544,-0.46931067772666174,-0.7803955691199587,-0.9089813326963996,1.2267909669855879,-1.5510474720587366,-0.250790968035936,-0.032831444972042795,1.5833427983249766,-0.0313385807054247
S01008572,0.3073018012521695,0.14097070733053155,-0.2284175185568045,-0.46931067772666174,-0.327353429835175,-0.7033007358358195,0.2800895283918693,-0.06713617161525726,0.47346445625498995,0.8942824107737478,1.744721325575493,0.5115954047984527
S01008573,-0.7787477353683026,-0.6696108598200246,-0.4548052135609274,-0.7284442099838525,-0.7803955691199587,0.7202803292761099,0.17119137978228025,1.4237601228113912,-0.40783638051207083,0.33916710574579684,0.5068517951219368,0.9203486852153526
S01008574,-0.8994199061039105,-0.8317271732501358,-0.6154674487251437,-0.8580109761124478,-0.327353429835175,-0.23734814417920852,1.4333775946068328,1.4422270638209997,-0.5759199107397902,-0.01703219890906088,-1.061157077965161,0.7111477932050414
S01008575,-1.0200920768395185,-0.993843486680247,-0.6556330075161977,-1.1171445083696385,-0.7803955691199587,2.8564639371301106,0.626462419415268,1.9886410762230091,-0.9205916608969091,0.09077407431634392,-0.98646003887283,0.27956619560058965
S01008576,-0.7787477353683026,-0.6696108598200246,-0.6081646198540429,-0.7284442099838525,0.1256887094496087,1.7285998297252687,0.7456479288825629,1.8454684692900496,0.091673653722282325,0.17093599354006023,1.300894681208162,0.5858714249432699
S01008577,-0.41673122316147854,-0.6696108598200246,0.42518566540671154,-1.1171445083696385,-0.7803955691199587,-1.4156998315819749,-0.3545077613088822,1.7151330500844124,-0.37439803177255315,0.7291876276885698,1.3742204347285512,-1.1700790294457026
S01008578,-0.7787477353683026,-1.1559598001103584,-0.3087486361389126,-1.246711274498234,-0.327353429835175,1.490790600220412,1.0755380800905756,3.3707648768560303,-0.8186344540150878,0.4162426589214655,1.3119790936227707,-1.413466226967638
S01008579,-0.6580755646326946,-0.5074945463899133,-0.14078357210359566,-0.8580109761124478,0.1256887094496087,0.1445638966720987,-0.038421540173042085,1.8139491094150535,0.028833286175284235,0.3826557860316573,-1.427057301834386,-0.9126441000151843
S01008580,-0.17538688169026254,-0.8317271732501358,-0.4328967269476252,-0.210177145469471,0.5787308487343924,-1.011759306663698,0.8627237323418718,0.9076968920692258,0.9015838895971695,-0.5881686560692115,0.20344309743622213,-0.023993287856784017
S01008581,1.2726791671370334,1.27578490134131,0.04908997854502354,0.6967902174306966,0.5787308487343924,-2.6229866289143646,0.4971579141115226,-0.25637685390425324,0.9649639604481056,-0.0902181890701758,-0.5913136383692198,0.32334817262959553
S01008582,0.7899904841946015,0.7894359610509765,0.2681748446780457,0.04895638678771973,0.1256887094496087,-1.4555084939744038,0.671655553401646,-1.324553341087615,-1.029639496344527,-0.0840602616949512,0.5810214240977952,-0.17441196713279933
S01008583,0.6693183134589935,0.465203334190754,0.11481543838493019,0.9559237496878873,-0.327353429835175,-0.8960503340725343,-0.22391552817612204,-0.341171097168427,-0.22314174601519554,-0.12503527253048996,0.2872100706346916,0.9240887285755123
S01008584,0.4279739719877775,0.14097070733053155,-0.34161136605886594,0.5672234513021012,0.1256887094496087,-0.5959427076544049,0.4202435020102351,-0.22445385535810242,0.8845298059323163,0.16157639101490423,-0.7723927685651308,1.4185879810022268
S01008585,1.3933513378726414,0.7894359610509765,0.045438564109473174,0.8263569835592919,0.1256887094496087,-0.4429154400714669,-2.3115560257625316,-0.7540254751060607,0.38612168019013904,0.488785650712675,-1.000817680654023,1.8586386805107782
S01008586,0.5486461427233855,0.14097070733053155,-0.012984066859332734,1.3446240480736733,0.5787308487343924,-0.9800840038617734,0.7725296987349874,-1.557403788255224,0.05521277964445323,-0.0687284002160419,-0.5393960053844896,1.1370505263277324
S01008587,-0.6580755646326946,-0.993843486680247,0.6844360903307878,-0.8580109761124478,-0.327353429835175,1.011094958912874,0.6945294505411839,1.4609512881204627,0.8703172800807871,-1.237680891586911,-0.12547723976340946,0.18573183395131818
S01008588,-1.0200920768395185,-0.993843486680247,-0.8491579726003673,-0.5988774438552571,-0.327353429835175,2.185406266668889,-0.15219906564574548,2.0620546360519683,-0.7415760519115742,-0.40658910544841176,0.08793801662601997,-1.5061404657661173
S01008589,-0.41673122316147854,-0.993843486680247,-0.34526278049441633,-1.1171445083696385,-0.7803955691199587,0.8937419519338613,0.8559321870367959,1.7790382909114812,-0.009731325889527102,0.5089420156572902,-0.1656633926748972,-0.813668847639533
S01008590,-1.0200920768395185,-1.1559598001103584,-0.7432669539694066,-0.8580109761124478,-0.327353429835175,2.215992584089304,0.7600104512452307,1.376541593765164,0.034603987173949684,-0.606688619297837,-0.8680211095976338,-1.0525618142516724
S01008591,-0.7787477353683026,-0.8317271732501358,-0.7213584673561043,-0.46931067772666174,-0.327353429835175,1.0474070488456018,0.10180414917634648,2.2056819299461656,-0.189208874906906,-0.42191314159022036,-0.6801354499628706,-0.4018456060908215
S01008592,-0.5374033938970866,-0.5074945463899133,-0.6519815930806473,0.30808991904491045,0.1256887094496087,0.9998686279060156,0.942697435444589,0.9832885489915755,0.18188280569920004,0.32343318431153406,-1.5901645604063692,-0.5447170097581588
S01008593,-1.1407642475751265,-0.993843486680247,0.3485059622601538,-1.1171445083696385,-0.327353429835175,2.4930584549371617,0.7219998643354643,5.290241818171235,-3.217222305371708,3.788126041525949,-0.23929996571606896,0.42692124873801
S01008594,-0.8994199061039105,-0.8317271732501358,-0.17364630202354897,-0.5988774438552571,0.1256887094496087,1.3809063455179307,-0.4275434458859639,1.2661037826433588,0.4500778684445432,0.13208687641678002,0.1372553361470353,0.19512894899855557
S01008595,1.2726791671370334,1.27578490134131,0.4543969808911145,1.0854905158164827,-0.327353429835175,-3.283877877546486,0.7784949025516379,-1.2413146381738613,-0.5940703499001904,-0.4573112054291733,0.04453994770251304,1.969336497351463
S01008596,0.4279739719877775,0.30308702076064276,-0.31605146501001335,1.215057281945078,-0.327353429835175,-2.1993156091606347,-1.8538499873103511,-1.275962073227437,-0.933501570777307,-1.1900325653435693,0.4360282889539432,1.3179062891053668
S01008597,-0.8994199061039105,-0.993843486680247,-0.6227702775962444,-0.8580109761124478,-0.327353429835175,1.7616976375036475,0.7599026858393232,1.5025273808123556,0.5320158807095908,-0.4606916658661344,-0.6366736604335783,1.2297863452665
S01008598,-0.6580755646326946,-0.6696108598200246,-0.827249485987065,1.4741908142022688,0.1256887094496087,1.2836574851343023,0.8041341916065217,0.9367938725748749,-0.5963352414428917,-0.8761995052440341,0.6763404671298213,0.37046861996997094
S01008599,-1.1407642475751265,-0.993843486680247,0.50916819742437,0.1785231529163151,-0.327353429835175,2.6429818251667823,-2.129551525651807,0.9070831457710715,0.24205100990025225,-0.4596609112016291,0.6024755737203144,-0.05809227614567357
S01008600,-0.7787477353683026,-0.6696108598200246,-0.5826047188051904,0.4376566851735058,1.031772988019176,1.7767225570441092,-0.049859101869391,1.7752078775038087,-0.5239542658065783,-0.573626822967381,1.2546964061975099,-0.5421570629992151
S01008602,-0.5374033938970866,-0.8317271732501358,-0.6592844219517481,1.0854905158164827,0.5787308487343924,1.5893637870370054,-0.9730800880611038,0.3831621464103695,0.7218077817346262,-0.9646847919826276,0.8610818065402218,-0.15480325286306357
S01008604,-0.8994199061039105,-0.8317271732501358,-0.6775414941294999,0.4376566851735058,0.1256887094496087,2.0237464832178382,-0.24872048129206364,1.3408343922368802,0.969293482387504,-1.2845678352916008,0.6600006798559227,-0.8421294197743009
S01008605,-0.8994199061039105,-0.993843486680247,-0.4657594568675785,0.9559237496878873,1.4848151273039596,3.2638755883690296,0.4881065528564611,0.5132098040827539,-0.7687857382090292,-2.2472686335009335,1.209002786441733,-0.26196309060964657
S01008606,-1.0200920768395185,-0.8317271732501358,-0.35621702380106746,-0.5988774438552571,-0.327353429835175,2.2052056296200964,0.6673550928498022,2.5784017879954853,-0.9885126062585223,-0.4771954677042797,-0.0393161869730991,-0.09679543257422378
S01008607,-0.8994199061039105,-0.993843486680247,-0.19920620307240156,-1.1171445083696385,-0.7803955691199587,2.6474652238774614,0.6059385229083111,3.423317202206609,-0.7251145584812495,0.12863543972231997,1.2762138016321285,0.13742051517807238
S01008608,-0.8994199061039105,-0.993843486680247,-0.4438509702542763,-0.7284442099838525,-0.327353429835175,1.6836560754565681,1.0113706997962177,3.809630344787104,-1.4528149924118983,1.4148569645925462,1.552122141322112,-0.7422708886107962
S01008609,-0.8994199061039105,-0.8317271732501358,-0.6738900796939495,-0.8580109761124478,0.1256887094496087,1.0303018836849478,-0.3483063078301875,2.458703627081496,-1.1451510653481003,0.07703645541735947,0.09001224237267946,-1.2274603123353511
S01008610,-0.7787477353683026,-0.993843486680247,-0.18094913089464973,-0.210177145469471,0.1256887094496087,2.030438095884992,0.7572571120718058,1.9029899439037585,0.5936377879359837,-1.0849761732556487,2.128091756332716,0.5380640544200207
S01008611,-1.0200920768395185,-1.1559598001103584,-0.6154674487251437,0.9559237496878873,2.390899405873527,2.8168986328887113,-0.2182357659108905,2.4056097887696675,0.04685156857709937,-0.4384201343730258,1.5335600154759015,0.1658643788961679
S01008612,-0.7787477353683026,-0.8317271732501358,-0.9002777746980725,1.862891112588055,1.031772988019176,0.24595388185254083,-2.159966638398117,0.48440252699674813,-0.6928071890463425,-2.416787166450799,1.3697350354725801,0.2395731799312577
S01008613,-0.8994199061039105,-0.993843486680247,-0.1371321576680453,0.6967902174306966,0.5787308487343924,1.5191887513193478,-0.5074248521882656,1.8318697318941972,0.8090557570566279,-1.569970185758684,1.7025779130683916,0.7304121649028888
S01008616,-1.0200920768395185,-1.3180761135404695,-0.8126438282448636,3.2881255400026035,0.5787308487343924,3.0066040944247447,0.5488664857967389,1.4753080527947977,0.5889455516289885,-0.49118352281811645,2.6955109620651747,1.3124158570205866
S01008617,-1.1407642475751265,-1.3180761135404695,-0.6811929085650503,2.1220246448452453,-0.327353429835175,2.6703735726980438,0.7971277282770777,2.0827178195635008,0.5198098200696484,-1.1516718072874268,2.1626742420393708,1.32409206422891
S01008618,-1.1407642475751265,-1.1559598001103584,-0.6592844219517481,2.640291709359627,0.1256887094496087,2.73163447690808,0.621664769321025,2.0417297796120097,-0.7543719262877309,-0.3281226076709537,2.565685133695364,1.609017429059159
S01008620,-1.1407642475751265,-1.3180761135404695,-0.4548052135609274,1.862891112588055,0.1256887094496087,2.8225095036132366,0.6993941257348566,1.4735120913838906,0.5380023592011325,-0.36878816256137215,2.4860426198609016,1.66555583575447
S01008622,-1.2614364183107345,-1.3180761135404695,-0.816295242680414,0.5672234513021012,0.5787308487343924,3.140033526975277,0.5152524792442745,1.3286101501140992,0.12194417289931128,-2.348486273557335,2.766594769049718,0.9303952227243563
S01008623,-1.0200920768395185,-1.3180761135404695,-0.38907975372102077,1.6037575803308641,-0.327353429835175,2.938652468309792,-0.5263122143270801,1.9659034724357025,0.4471740922250987,-0.8448096757491869,1.7545674960949167,1.056098178372327
S01008624,-0.6580755646326946,-0.8317271732501358,-0.5022736012230822,-0.7284442099838525,-0.327353429835175,2.1425171545966855,0.8537288920267541,3.8855630713610325,-1.3173126767215309,0.9352819898906077,1.376302510087396,-4.817861987541819e-4
S01008625,-0.8994199061039105,-0.6696108598200246,-0.2503260051701067,-1.1171445083696385,-0.327353429835175,0.9993697256633417,-0.3262557411093099,3.28941553285334,-1.287944672791578,1.7270965316311555,-0.5396526909000461,-0.3382060480487118
S01008626,-1.1407642475751265,-1.1559598001103584,-0.5570448177563377,-0.5988774438552571,-0.327353429835175,3.098644823915507,0.6103052672498307,1.9925066409287135,-1.5713407572588403,0.17974095072323615,1.5128868693298037,-0.38838728358710006
S01008627,-1.1407642475751265,-1.1559598001103584,0.17688948378928646,-1.246711274498234,-0.327353429835175,2.416241759826212,0.9097123011855851,4.260388166754946,-1.5672985116218454,1.0900318601589878,1.616304391586593,-0.6032602864885166
S01008628,-0.6580755646326946,-0.6696108598200246,-0.7067528096139029,0.04895638678771973,0.1256887094496087,1.2183205347696737,-2.1413068718927644,2.547714763136847,-0.204359928063732,0.0024087866622917813,1.517063989025842,-0.1415969219364716
S01008629,-0.8994199061039105,-0.8317271732501358,-0.9331405046180258,0.04895638678771973,0.5787308487343924,1.95392874933495,-0.825841015449934,-0.2287885560280218,-1.0432153791013925,-0.5237933925550405,2.8621215503507877,0.3226579330680983
S01008630,-0.8994199061039105,-0.993843486680247,0.17688948378928646,0.1785231529163151,1.031772988019176,1.6730017535905677,-2.0085475267059087,1.4625002455589786,1.1220589484402816,-1.8273265848119222,3.3829556154220715,-0.3090699128134615
S01008631,-0.8994199061039105,-0.6696108598200246,-0.7980381705026621,1.0854905158164827,1.9378572665887432,2.80336993787009,0.4860489842287023,1.6423998522159218,0.9934147951092902,-1.760153684985637,2.6060088467232405,-1.0452994410656613
S01008632,-0.17538688169026254,1.113668587911199,0.7501615501706944,0.30808991904491045,1.4848151273039596,-0.028117697461485833,-0.006264488548653982,0.24830843598270141,-1.7469330051558296,-0.4196233015013639,1.760594359988134,0.033322107333749885
S01008633,-0.8994199061039105,-0.8317271732501358,-0.5606962321918881,-0.9875777422410432,0.1256887094496087,1.983311334185126,0.7802233015853833,2.0633819442504238,-0.8531449193592865,-0.13311545093162575,0.9108887399729542,0.5404640830845938
S01008634,-1.0200920768395185,-1.1559598001103584,-0.28318873509006004,0.04895638678771973,0.5787308487343924,2.6495846872843085,-0.3968324967611527,1.822853643494401,0.42953153878154665,-0.5627028143622698,1.5493260418126138,0.4122902331144306
S01008635,-1.0200920768395185,-0.993843486680247,0.12942109612713165,-0.46931067772666174,-0.327353429835175,2.1414132710979765,0.8660712736182938,1.8082211416516354,0.7307234173624291,-1.3123576988618137,2.2902412339389717,0.3823850220879078
S01008636,-1.1407642475751265,-0.993843486680247,0.030832906367271696,0.1785231529163151,0.1256887094496087,2.3341029669103195,-0.4234447528808071,0.8164508398238692,-0.6286491355142926,-1.3882809028161065,2.970082262687541,0.39973022121144447
S01008637,-1.1407642475751265,-1.1559598001103584,-0.4548052135609274,0.1785231529163151,0.5787308487343924,1.1549758767565153,1.08174393392779,2.2948237100842444,0.23474129242703015,-0.7607445645204872,3.491915001312923,0.1355757088579723
S01008639,-0.6580755646326946,-0.5074945463899133,-0.46210804243202813,0.6967902174306966,1.4848151273039596,1.4406111276478093,-0.528193465842888,1.0900132718326871,-0.9887364827958746,-1.6953685361790116,2.2479110674623195,0.3326297689515269
S01008640,-1.1407642475751265,-1.1559598001103584,-0.4292453125120748,0.6967902174306966,0.1256887094496087,2.8870922404832435,0.7054344994108622,1.2932977559285834,0.9572572092639913,-1.167790947341299,3.611882869800905,0.06524988868222614
