DataZone,income_rate,employment_rate,crime_rate,overcrowded_rate,nocentralheating_rate,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,broadband
S01009772,-1.2104582151309995,-1.0819153969777064,-0.9964476252418185,-0.5499300060288889,0.7490666552818984,-1.586094167948116,-0.7585141355170167,-0.7074613057345834,-1.193472685039129,-0.27346676876881626,0.7000595644305462,-0.8921347429789115,0.7884863950338439,-0.5780398360725401,-0.9627190324210362,0.7364244329886354,0.16792593818217386,1.1236734387712122,1.7263744210565506,2.638650504159972,0.4505790356827013,0.2814582531859911,1.4418040688617237,2.3568744952856484,0.4003145284506679,-0.29735152367553236
S01009774,-0.9625244547627901,-1.1921339444449903,-1.0191323107326453,-1.5903291476069497,-0.3942456080431043,-1.0921695411508503,-1.0390422391993823,-0.9569998745337792,-0.8657914687125113,-1.8412828401287502,-0.44048691694506287,-0.773966703334919,0.45940805196363466,-0.7470268048456106,-0.679877138556519,2.098687304377579,0.8827618904556475,1.396359091208106,2.1275352652077832,3.4658565993352957,0.7529928541032025,0.4541022062684126,2.513740684936709,3.68518628848174,1.7895814283007698,-0.29735152367553236
S01009775,1.2688793885510947,1.2326740998352557,3.0470975634980775,0.6060690401689566,-0.7753496958181052,1.6596962367196297,0.9386808917612945,1.9305178501426286,-0.04658842789596695,2.2350389454070783,0.47195026815542435,1.943898208476906,-0.9343355186866633,1.421639294408795,0.7343323307660669,-0.45555557947669056,-0.532359797750714,-0.92354877159585,0.018950025687240062,0.5565408383565369,0.7566239415820458,0.1492800908817364,-0.7262505819612892,0.34408163009592513,1.30883198217841,-0.29735152367553236
S01009776,1.5994577357087072,1.4531111947698234,0.41850963224850984,0.6060690401689566,-0.7753496958181052,1.236332270893402,1.5628559224545577,0.6115282722040225,4.019637574702517,0.6672228740471442,-0.44048691694506287,0.2186448296746171,-0.6633298243935503,1.435721541806551,1.017174224630584,0.22557585621778137,0.09742519708431799,1.796641521659434,-0.438857737756657,0.44744967787476764,0.09175726909616896,1.2995891575601233,1.546672641316607,-0.6121331237632371,0.9306392592592184,-0.29735152367553236
S01009777,0.8556564546040789,0.9020184574334039,0.31926413322614217,0.37486923092938745,4.179003445256906,0.3190436782699086,0.5178887362377462,1.2650816666781066,0.9513498218260052,-0.11668516163282283,1.1562781569807898,0.02957596624422925,-0.6246147252088189,0.6893624297254892,0.45149043690154966,-0.45555557947669056,0.028244813905185573,0.1299352705515749,-0.1749083222904725,-0.5913240351587632,0.09986678003963774,0.9188898306895977,0.5895433493885068,0.2907382695065265,0.9939547506097316,-0.29735152367553236
S01009778,1.2688793885510947,1.1224555523679718,-0.3442629173805449,0.490469135549172,-0.7753496958181052,1.0246502879802881,0.21632102477920337,0.8670082354984372,0.5491956017887926,1.1375676954551244,-0.6685962132201847,1.0694547151113623,0.03354196093159951,1.0273363672716305,2.43138369395317,-0.7961212973239266,-0.3478203699442809,0.6253378430188544,-0.8072698690909605,-0.7726620177676607,-0.2744137103342306,1.1502913902456167,0.8728244336825521,-0.7488077370005876,0.335570060630511,-0.29735152367553236
S01009779,1.1035902149722883,0.24070717262970046,0.5319330597026444,0.2592693263096029,-0.3942456080431043,0.9540896270092502,2.1870309531478207,1.431440712544237,0.34067119139912677,0.8240044811831375,1.8406060458061553,0.7858514199657806,-0.1406759853996875,1.069583109464898,0.1686485430370325,-1.1366870151711626,-0.6371407550449005,1.1704410306568709,-1.3112918597382253,-0.07415929252769754,-0.5095838452230544,1.1750835479474893,0.9319698024226348,-1.1829621585903953,0.43005749484933237,-0.29735152367553236
S01009780,1.3515239753404977,1.2326740998352557,0.40149611813038966,0.2592693263096029,-1.1564537835931061,1.7302568976906676,0.25138703773949905,0.8432426575175614,-0.2402182375435138,0.6672228740471442,2.5249339346315205,1.353058010256944,-2.1732186925980392,1.7173664897616685,0.1686485430370325,-1.3069698740947806,0.650195090675694,0.35063487328507303,0.71544788782641,0.5341669106001004,0.7859056062821456,1.0990122973968324,0.8668404062145265,0.8352179006215993,1.2304231657775677,-0.29735152367553236
S01009781,0.8556564546040789,0.35092572009698436,-0.08055344854968209,-0.20313029216953524,-0.7753496958181052,0.6718469831250984,-0.5411048551631835,-0.2856222965740383,0.10235757952522294,1.1375676954551244,3.209261823456886,0.2895456534610125,-0.2955363821386097,1.2808168204312362,0.7343323307660669,-0.45555557947669056,0.008011321631578725,-0.3238130509010665,-0.05773847557145341,-0.2362368961877429,0.3168107300494048,0.551488329374749,-0.005100903822093669,-0.05507363895662401,0.7904523227116259,-0.29735152367553236
S01009782,-0.21872317365816188,-0.20016701723943517,-0.2109903901219368,0.1436694216898184,-1.1564537835931061,0.10736169535679475,-0.7795537432931942,-0.6539887552776129,0.47472259807819767,-0.11668516163282283,-0.44048691694506287,-0.20676011304375555,-0.6439722748011838,-0.014749940162304803,1.017174224630584,-1.1366870151711626,0.8041195892845318,0.8369962876287048,0.8314304240403876,0.9282522653697982,0.7393084722038941,1.5876090943333194,0.767018453085191,0.2893558699372816,0.8535422625005475,-0.29735152367553236
S01009783,0.9383010413934821,0.9020184574334039,-0.8234768983742633,0.7216689447887411,-0.7753496958181052,1.095210948951326,0.552954749198042,0.12433392359606896,0.9960336240523623,0.6672228740471442,2.7530432309066426,1.1876227547553548,-1.050480816240854,1.3653103048177715,0.7343323307660669,-0.45555557947669056,0.5492441381562412,0.9193069780890487,0.49949783220409677,0.39222316799110785,0.49253364124396243,1.4320099389311811,0.7836080738140889,0.06265473741219423,0.7503348294372428,-0.29735152367553236
S01009784,1.2688793885510947,0.79179990996612,-0.23934624698547044,-0.0875303875497507,-0.7753496958181052,1.4480142538065157,-0.08524668667933957,1.003660308888473,0.1470413817515799,0.9807860883191309,0.928168860705668,0.95128667546737,-0.431039229285167,1.1399943464536775,0.1686485430370325,-0.9664041562475445,0.5954822145168217,0.499303549303517,0.6568499061459281,0.06053656893012688,0.7899268344965538,0.9469776857249824,1.0113632460211177,0.9636622055627654,1.6605736641165425,-0.29735152367553236
S01009785,0.7730118678146758,0.5713628150315522,-0.12875840521768928,-0.5499300060288889,-0.7753496958181052,1.30689293186444,0.1672286066347894,0.5045831712900815,-0.13595603234868087,1.2943493025911177,0.7000595644305462,0.12411039795942318,-0.46975432846989673,1.0414186146693862,0.7343323307660669,-0.6258384384003085,-0.007892127645840716,0.11413350894441507,-0.37620720315272016,-0.26686104585937365,0.13392180338975485,0.9392171795093015,0.20168902956988546,-0.5072607203661766,0.5097797166344721,-0.29735152367553236
S01009786,1.434168562129901,1.012237004900688,1.04233848324625,0.7216689447887411,-0.013141520268103422,0.6718469831250984,1.0017997150898268,1.8176313547334686,0.9215606203417673,0.9807860883191309,1.3843874532559115,1.2348899706129517,-0.6826873739859152,0.9287606354873392,0.45149043690154966,-0.9664041562475445,-0.92055348635817,-0.465664838943409,-1.1683702271745704,-0.45278621826887344,1.0257896356629421,-0.24554420422614098,-0.2982822291016605,-0.7732830834294915,0.4447273399413235,-0.29735152367553236
S01009787,1.1862348017616915,1.2326740998352557,0.05271907870892599,0.490469135549172,-0.7753496958181052,1.5185749147775538,-0.3868143981378825,1.1284295932880708,0.5789848032730306,1.2943493025911177,0.928168860705668,1.1167219309689593,-2.0570733950438482,1.069583109464898,0.45149043690154966,-1.1366870151711626,-0.293935306081272,-0.31495272852760015,0.3488593167184895,1.0701242922709944,1.11444521425617,0.38922411566936704,-0.46259059538115865,-0.11841982374314851,0.7921544259003301,-0.29735152367553236
S01009788,-0.13607858686875873,-0.08994846977215126,-0.6249859003295278,-0.7811298152684579,-0.013141520268103422,0.24848301729887065,-0.6743557044123072,-0.38068460849754143,-0.21042903605927582,0.35365965977515734,0.47195026815542435,-0.44309619233174036,-0.70204492357828,0.4922109661569069,-0.39703524469200185,0.05529299729416338,-0.5744343261161701,-0.5378039643904656,-0.012881318852483956,0.98370877942392,1.2864014890436177,-1.2586591332215202,-0.2164247010794693,0.37021240937506783,1.9903704083513543,1.3682956431507898
S01009789,0.27714434707825697,0.24070717262970046,0.8154916283379807,-0.43433010140910433,-0.3942456080431043,0.38960433924094656,0.09008337812213887,1.0452500703550056,0.027884575814627995,1.1375676954551244,-1.35292410204555,-0.32492815268774794,-0.41168167969280045,0.4499642239636393,0.45149043690154966,-0.1149898616294546,-1.0301419295039422,-0.5402553315543485,-0.6157186228410585,0.26354541348728283,0.9563413140727103,-1.0055687065999523,-0.4821713616040959,-0.08686500817395967,1.1652618098249172,4.491384080950144
S01009790,-0.21872317365816188,-0.20016701723943517,-0.9680917683782848,0.02806951707003384,-0.3942456080431043,-0.1043202875563191,-0.9548838080946727,-0.6718129387632698,-0.15085063309079988,0.6672228740471442,-1.35292410204555,-0.2540273289013525,-1.1859836633874115,0.5203754609524187,0.7343323307660669,-0.28527272055307257,-0.27811334485157013,-0.17961766429889992,-0.09578978571804894,-0.41666606931974903,1.5309131724781486,-0.5119843920762518,-0.2598155570521182,-0.09070914414651761,1.983692605188869,0.743677955590919
S01009791,0.6903672810252727,0.4611442675642683,-0.072046691490622,0.02806951707003384,-0.7753496958181052,0.6012863221540604,0.26541344292361735,1.1819021437450414,0.1619359824936989,0.35365965977515734,0.47195026815542435,0.14774400588822165,-0.7214024731706449,0.7597736667142686,1.017174224630584,-0.45555557947669056,-0.4918901099986069,-0.15295902220296412,-0.8647458890838493,-0.6709174160378684,1.3952948535117329,-0.1910187621742908,-0.3303872891037623,-0.916577844241736,1.8552463239332908,-0.08914562782224209
